temperatura,humedad,viento,visibilidad,descripcion,precipitacion,direccion_viento,runway_heading,viento_cruzado,viento_frente,rafagas,techo_nubes,tipo_nubes,turbulencia,estado_pista,presion,altitud_aeropuerto,altitud_densidad,punto_rocio,riesgo_hielo,tormenta_electrica,cizalladura_viento,hora,es_noche,mes,dia_año,riesgo
20.5,58,17.9,7909,nublado,1.9,30,135,17.3,-4.6,21.5,2659,nublado,ninguna,seca,1007,0,660.0,5.8,False,False,False,21,True,3,83,Seguro
24.2,69,19.1,7273,nublado,1.7,121,225,18.5,-4.6,21.0,2615,dispersas,leve,seca,1001,0,1104.0,19.0,False,False,False,19,False,9,252,Seguro
17.3,74,19.7,5982,lluvia_ligera,3.4,60,270,9.8,-17.1,25.6,846,nublado,leve,mojada,1007,0,276.0,12.7,False,False,False,11,False,7,202,Precaución
19.9,92,27.5,1330,lluvia_fuerte,19.8,28,90,24.3,12.9,38.5,364,cubierto,moderada,contaminada,982,2000,3068.0,18.2,False,False,False,20,False,6,170,Peligro
12.8,93,5.7,1385,niebla,0.5,56,0,4.7,3.2,8.0,286,cubierto,ninguna,mojada,1000,500,356.0,11.4,False,False,False,16,False,7,193,Precaución
19.3,75,20.9,4322,lluvia_ligera,3.0,138,180,14.0,15.5,27.2,1089,cubierto,leve,humeda,1009,2500,3616.0,16.1,False,False,False,0,True,7,206,Precaución
13.5,88,15.9,4688,lluvia_ligera,5.0,271,90,0.3,-15.9,22.3,1384,nublado,leve,mojada,1008,1000,1060.0,9.2,False,False,False,2,True,2,32,Precaución
11.1,77,16.2,6506,lluvia_ligera,2.6,346,90,15.7,-3.9,19.4,831,nublado,moderada,humeda,1000,2500,2632.0,7.4,False,False,False,13,False,9,262,Precaución
11.3,89,39.0,1810,tormenta,29.4,69,45,15.9,35.6,42.9,707,cubierto,moderada,mojada,992,1000,796.0,6.8,False,True,False,12,False,6,169,Peligro
17.3,67,10.4,6936,nublado,1.4,268,45,7.1,-7.6,14.6,1954,nublado,leve,humeda,1007,2500,3376.0,6.9,False,False,False,9,False,10,280,Seguro
26.3,30,7.0,9760,despejado,0.0,228,225,0.4,7.0,9.8,13652,despejado,leve,seca,1029,1000,2596.0,16.3,False,False,False,6,False,3,62,Seguro
15.6,83,43.0,4623,granizo,27.4,51,270,27.1,-33.4,60.2,841,cubierto,severa,contaminada,1000,2500,3172.0,12.8,False,True,True,3,True,9,262,Peligro
16.1,54,14.5,9939,despejado,0.0,18,135,12.9,-6.6,16.0,14898,despejado,ninguna,seca,1016,1000,1372.0,4.2,False,False,False,2,True,7,185,Seguro
19.7,31,14.0,8829,despejado,0.0,263,45,8.6,-11.0,19.6,10105,despejado,ninguna,seca,1025,1000,1804.0,9.0,False,False,False,20,False,2,47,Seguro
15.7,96,3.6,1052,niebla,1.3,252,315,3.2,1.6,4.3,314,cubierto,ninguna,humeda,1001,2000,2564.0,14.4,False,False,False,1,True,4,96,Precaución
16.5,77,17.4,5877,lluvia_ligera,4.0,166,135,9.0,14.9,22.6,2217,cubierto,moderada,mojada,1014,1000,1420.0,13.2,False,False,False,19,False,11,311,Seguro
16.3,97,3.9,2009,niebla,1.2,161,45,3.5,-1.7,4.3,448,cubierto,ninguna,humeda,1009,500,776.0,15.5,False,False,False,1,True,5,148,Precaución
17.1,35,3.7,8495,despejado,0.0,67,180,3.4,-1.4,5.2,7897,despejado,ninguna,seca,1014,0,252.0,9.5,False,False,False,3,True,9,250,Seguro
11.3,87,40.2,3145,granizo,21.8,92,225,29.4,-27.4,44.2,1506,cubierto,severa,mojada,1016,1000,796.0,8.2,False,True,False,2,True,2,59,Peligro
6.1,96,0.7,2121,niebla,1.9,222,270,0.5,0.5,0.8,664,cubierto,ninguna,humeda,1010,500,-448.0,4.5,True,False,False,13,False,7,208,Precaución
13.7,100,8.3,2311,niebla,1.9,168,45,7.0,-4.5,10.8,139,cubierto,ninguna,humeda,1001,0,-156.0,11.7,False,False,False,2,True,1,26,Precaución
8.8,85,10.8,6453,lluvia_ligera,4.9,328,135,2.4,-10.5,14.0,2288,nublado,moderada,mojada,1014,500,-124.0,4.3,False,False,False,18,False,6,157,Seguro
7.4,92,35.9,2730,tormenta,34.2,107,225,31.7,-16.9,50.3,551,cubierto,severa,mojada,991,1000,328.0,5.7,True,True,False,8,False,8,231,Peligro
13.9,94,11.3,801,niebla,1.4,42,315,11.3,0.6,13.6,771,cubierto,ninguna,humeda,1011,1000,1108.0,13.8,False,False,False,8,False,10,272,Precaución
17.4,99,6.2,946,niebla,1.0,105,135,3.1,5.4,8.1,416,cubierto,ninguna,humeda,1012,2500,3388.0,17.3,False,False,False,8,False,6,154,Precaución
26.6,28,12.0,9127,despejado,0.0,305,90,6.9,-9.8,14.4,5474,despejado,leve,seca,1010,500,2012.0,13.4,False,False,False,12,False,7,208,Seguro
24.9,36,0.1,9143,despejado,0.0,289,45,0.1,-0.0,0.1,14037,despejado,leve,seca,1029,2500,4288.0,12.0,False,False,False,12,False,4,102,Seguro
10.6,81,40.4,3281,granizo,15.5,207,135,38.4,12.5,52.5,617,cubierto,severa,mojada,1005,0,-528.0,8.2,False,True,False,19,False,12,348,Peligro
18.6,51,9.0,6117,nublado,0.4,74,135,7.9,4.4,12.6,2613,dispersas,ninguna,humeda,1000,1000,1672.0,12.2,False,False,False,17,False,6,170,Seguro
27.3,67,16.6,8151,nublado,0.5,297,90,7.5,-14.8,21.6,3907,dispersas,leve,seca,1014,0,1476.0,21.0,False,False,False,0,True,4,91,Seguro
22.1,67,8.1,7744,nublado,1.4,215,0,4.6,-6.6,11.3,3445,dispersas,ninguna,seca,1007,0,852.0,17.1,False,False,False,8,False,12,330,Seguro
18.4,61,19.0,7479,nublado,0.6,140,180,12.2,14.6,28.5,3520,nublado,leve,humeda,1012,0,408.0,6.7,False,False,False,2,True,9,252,Seguro
12.3,88,31.3,1870,lluvia_fuerte,12.8,209,315,30.1,-8.6,43.8,420,cubierto,severa,mojada,999,0,-324.0,7.7,False,False,False,5,True,2,41,Peligro
7.9,100,0.3,1621,niebla,1.3,221,315,0.3,-0.0,0.4,404,cubierto,ninguna,humeda,1006,500,-232.0,6.7,True,False,False,0,True,12,348,Precaución
27.9,51,6.5,7453,nublado,1.9,148,315,1.5,-6.3,9.1,3174,nublado,leve,humeda,1005,2500,4648.0,13.7,False,False,False,16,False,2,43,Seguro
14.4,53,18.0,7314,nublado,1.7,88,225,12.3,-13.2,21.6,3434,dispersas,leve,humeda,1020,500,548.0,5.0,False,False,False,5,True,3,71,Seguro
12.0,92,11.7,2225,niebla,1.8,74,0,11.2,3.2,14.0,665,cubierto,ninguna,humeda,1003,2000,2120.0,11.0,False,False,False,1,True,11,303,Precaución
14.9,71,11.4,6042,nublado,0.4,234,90,6.7,-9.2,14.8,1989,nublado,leve,seca,1003,500,608.0,10.7,False,False,False,7,False,7,202,Seguro
23.5,57,23.4,8195,nublado,1.7,298,180,20.7,-11.0,32.8,2905,nublado,ninguna,seca,1019,1000,2260.0,11.3,False,False,False,23,True,8,228,Seguro
14.6,87,34.7,1194,lluvia_fuerte,21.8,301,135,8.4,-33.7,48.6,865,cubierto,moderada,mojada,1005,0,-48.0,12.5,False,True,False,6,False,1,9,Peligro
17.0,88,25.6,3810,lluvia_ligera,2.9,312,90,17.1,-19.0,35.8,1448,cubierto,leve,humeda,1002,0,240.0,14.9,False,False,False,1,True,6,170,Precaución
22.1,71,13.6,8947,nublado,1.1,159,0,4.9,-12.7,19.0,2412,dispersas,ninguna,seca,1015,2500,3952.0,19.1,False,False,False,14,False,5,120,Seguro
5.7,99,8.0,2127,niebla,0.1,136,45,8.0,-0.1,11.2,400,cubierto,ninguna,mojada,1018,2500,1984.0,5.4,True,False,False,17,False,12,332,Precaución
33.9,49,4.4,9965,despejado,0.0,356,315,2.9,3.3,5.7,11195,despejado,ninguna,seca,1011,1000,3508.0,27.5,False,False,False,12,False,10,285,Seguro
29.1,30,19.6,8369,despejado,0.0,151,0,9.5,-17.1,25.5,10328,despejado,leve,seca,1018,500,2312.0,19.3,False,False,False,2,True,12,353,Seguro
9.3,96,3.1,2031,niebla,1.9,328,225,3.0,-0.7,4.0,243,cubierto,ninguna,humeda,1015,0,-684.0,7.6,True,False,False,1,True,9,263,Precaución
14.6,82,14.5,4242,lluvia_ligera,2.3,131,180,10.9,9.5,18.9,2398,nublado,leve,mojada,1002,2500,3052.0,10.5,False,False,False,4,True,8,238,Precaución
16.9,94,1.3,1256,niebla,1.8,265,0,1.3,-0.1,1.7,692,cubierto,ninguna,mojada,1010,1000,1468.0,16.9,False,False,False,12,False,4,112,Precaución
18.3,47,17.1,8229,despejado,0.0,82,90,2.4,16.9,18.8,8865,despejado,ninguna,seca,1012,1000,1636.0,10.1,False,False,False,2,True,8,222,Seguro
30.4,40,11.4,8999,despejado,0.0,262,45,6.9,-9.1,13.7,10397,despejado,leve,seca,1027,0,1848.0,19.8,False,False,False,1,True,2,34,Seguro
8.8,99,8.3,1571,niebla,0.8,83,45,5.1,6.5,11.6,706,cubierto,ninguna,mojada,1005,500,-124.0,7.8,True,False,False,8,False,11,319,Precaución
21.1,54,15.5,6693,nublado,1.8,341,135,6.8,-13.9,17.1,3407,dispersas,ninguna,humeda,1014,1000,1972.0,11.4,False,False,False,1,True,10,290,Seguro
15.6,73,22.6,7102,nublado,0.1,92,270,0.8,-22.6,27.1,2868,dispersas,leve,humeda,1009,500,692.0,13.0,False,False,False,14,False,7,187,Seguro
26.1,74,14.8,8105,nublado,0.1,169,315,8.3,-12.3,20.7,3744,dispersas,ninguna,humeda,1020,1000,2572.0,23.7,False,False,False,6,False,2,48,Seguro
8.8,92,0.3,2344,niebla,0.3,81,225,0.2,-0.2,0.4,240,cubierto,ninguna,humeda,1017,2500,2356.0,7.2,True,False,False,18,False,7,185,Precaución
18.2,72,36.6,2339,granizo,27.0,83,90,4.5,36.3,47.6,836,cubierto,severa,mojada,1007,2000,2864.0,15.5,False,True,True,16,False,12,343,Peligro
11.6,94,1.7,801,niebla,0.6,229,90,1.1,-1.3,2.0,467,cubierto,ninguna,mojada,1017,0,-408.0,9.7,False,False,False,22,True,3,60,Precaución
17.1,92,3.9,833,niebla,0.5,278,225,3.1,2.3,5.1,647,cubierto,ninguna,humeda,1018,1000,1492.0,15.4,False,False,False,3,True,4,116,Precaución
5.9,100,0.8,2178,niebla,1.6,291,270,0.3,0.7,1.1,395,cubierto,ninguna,mojada,1004,0,-1092.0,5.1,True,False,False,0,True,11,322,Precaución
13.9,57,9.7,7938,nublado,1.2,136,0,6.7,-7.0,11.6,2154,dispersas,ninguna,seca,1002,2000,2348.0,8.8,False,False,False,14,False,2,51,Seguro
20.5,83,15.7,5487,lluvia_ligera,2.9,160,0,5.4,-14.8,22.0,1657,nublado,moderada,mojada,1016,500,1280.0,18.3,False,False,False,19,False,7,205,Seguro
-6.2,89,14.5,2065,nieve,10.7,194,45,7.5,-12.4,20.3,833,cubierto,moderada,contaminada,1013,1000,-1304.0,-10.7,False,False,False,15,False,1,10,Peligro
16.9,69,21.9,8785,nublado,1.0,223,315,21.9,-0.8,26.3,3668,dispersas,leve,seca,1017,0,228.0,11.5,False,False,False,12,False,8,212,Precaución
23.1,66,14.5,6246,nublado,1.2,184,270,14.5,1.0,17.4,2039,nublado,ninguna,humeda,1016,2500,4072.0,12.5,False,False,False,11,False,7,206,Seguro
8.8,94,25.3,3437,lluvia_fuerte,13.9,119,180,22.1,12.3,32.9,1341,cubierto,severa,contaminada,1001,500,-124.0,8.4,True,False,False,11,False,8,226,Peligro
16.5,78,33.6,3376,granizo,23.8,167,135,17.8,28.5,37.0,999,cubierto,severa,contaminada,1019,0,180.0,13.4,False,True,True,23,True,2,41,Peligro
19.2,50,13.7,9554,despejado,0.0,234,135,13.5,-2.1,17.8,11611,despejado,leve,seca,1029,2000,2984.0,5.3,False,False,False,8,False,6,159,Seguro
22.2,66,19.9,7854,nublado,1.8,161,225,17.9,8.7,27.9,2339,nublado,ninguna,humeda,1006,2000,3344.0,15.5,False,False,False,1,True,2,32,Seguro
20.1,89,33.9,2711,granizo,17.4,215,0,19.4,-27.8,47.5,1181,cubierto,severa,mojada,1018,2500,3712.0,15.8,False,True,False,3,True,3,79,Peligro
18.5,52,8.8,7757,nublado,2.0,52,135,8.7,1.1,11.4,3781,nublado,leve,seca,1019,2000,2900.0,8.8,False,False,False,18,False,8,213,Seguro
22.0,45,10.4,8543,despejado,0.0,341,90,9.8,-3.4,14.6,12532,despejado,leve,seca,1022,500,1460.0,14.6,False,False,False,6,False,1,19,Seguro
31.4,51,1.7,9548,despejado,0.0,142,315,0.2,-1.7,1.9,8515,despejado,ninguna,seca,1025,500,2588.0,25.8,False,False,False,3,True,6,150,Seguro
21.0,70,42.2,2967,granizo,24.5,224,45,0.7,-42.2,54.9,1013,cubierto,severa,mojada,1015,500,1340.0,10.3,False,True,False,17,False,6,179,Peligro
25.8,37,9.8,9529,despejado,0.0,29,225,2.7,-9.4,11.8,5558,despejado,leve,seca,1015,0,1296.0,12.4,False,False,False,3,True,12,357,Seguro
6.4,88,32.5,3782,lluvia_fuerte,17.1,196,225,15.8,28.4,48.8,774,cubierto,severa,mojada,981,2500,2068.0,3.6,True,True,False,1,True,2,38,Peligro
25.6,41,14.1,9519,despejado,0.0,344,90,13.6,-3.9,15.5,10912,despejado,ninguna,seca,1024,2000,3752.0,11.3,False,False,False,18,False,3,88,Seguro
15.0,85,23.4,1876,lluvia_fuerte,10.1,260,180,23.0,4.1,28.1,592,cubierto,moderada,contaminada,988,1000,1240.0,11.6,False,True,True,16,False,10,297,Peligro
23.3,69,23.0,6209,nublado,1.5,248,270,8.6,21.3,34.5,3957,nublado,ninguna,humeda,1000,2000,3476.0,16.8,False,False,False,3,True,2,35,Seguro
9.5,88,19.7,5330,lluvia_ligera,6.1,66,315,18.4,-7.1,29.5,1171,cubierto,leve,humeda,1003,2000,1820.0,6.2,False,False,False,2,True,5,134,Precaución
33.1,28,3.5,8297,despejado,0.0,80,135,2.9,2.0,4.2,8907,despejado,ninguna,seca,1010,0,2172.0,20.1,False,False,False,15,False,3,79,Seguro
26.3,25,3.8,9010,despejado,0.0,36,270,3.1,-2.2,4.9,9520,despejado,leve,seca,1010,2000,3836.0,20.0,False,False,False,23,True,9,258,Seguro
18.8,85,26.8,6538,lluvia_ligera,4.9,209,90,23.4,-13.0,34.8,1643,nublado,leve,mojada,1010,1000,1696.0,14.8,False,False,False,13,False,7,201,Precaución
13.7,85,12.5,4716,lluvia_ligera,4.8,242,270,5.9,11.0,18.8,2163,cubierto,moderada,humeda,1002,2000,2324.0,10.9,False,False,False,20,False,6,162,Seguro
8.1,87,18.8,4149,lluvia_ligera,7.7,143,225,18.6,2.6,28.2,1563,nublado,leve,mojada,1002,0,-828.0,4.1,False,False,False,21,True,11,320,Precaución
19.3,70,44.3,4689,granizo,22.7,31,45,10.7,43.0,62.0,1576,cubierto,severa,mojada,1003,2000,2996.0,11.8,False,True,True,16,False,3,64,Peligro
11.4,90,49.6,2223,tormenta,27.7,48,270,33.2,-36.9,64.5,922,cubierto,moderada,contaminada,1002,2500,2668.0,8.0,False,True,False,9,False,12,353,Peligro
33.5,51,8.5,8609,despejado,0.0,212,45,1.9,-8.3,9.4,11193,despejado,ninguna,seca,1029,2500,5320.0,21.1,False,False,False,13,False,11,326,Seguro
26.3,47,14.1,8114,despejado,0.0,255,0,13.6,-3.6,19.7,8485,despejado,leve,seca,1027,2000,3836.0,20.6,False,False,False,8,False,2,35,Seguro
33.4,50,20.0,8819,despejado,0.0,20,135,18.1,-8.5,28.0,8178,despejado,leve,seca,1011,1000,3448.0,22.6,False,False,False,6,False,4,95,Seguro
17.2,83,15.3,4417,lluvia_ligera,5.7,83,315,12.1,-9.4,23.0,1814,nublado,leve,mojada,1017,0,264.0,13.0,False,False,False,4,True,2,33,Precaución
10.1,86,14.4,5101,lluvia_ligera,6.0,260,270,2.5,14.2,17.3,1803,cubierto,moderada,mojada,1006,2000,1892.0,7.1,False,False,False,12,False,10,272,Precaución
10.4,84,25.1,3787,granizo,17.2,171,135,14.8,20.3,30.1,987,cubierto,severa,contaminada,1016,1000,688.0,8.0,False,True,False,9,False,2,44,Peligro
-7.3,80,13.2,1153,nieve,6.9,239,315,12.8,3.2,18.5,987,cubierto,leve,contaminada,1003,500,-2056.0,-10.4,False,False,False,21,True,7,189,Peligro
27.3,56,10.1,8141,nublado,0.3,223,135,10.1,0.4,14.1,2985,dispersas,leve,seca,1016,1000,2716.0,19.2,False,False,False,12,False,1,12,Seguro
16.1,74,26.6,6560,lluvia_ligera,3.9,64,180,23.9,-11.7,31.9,2167,nublado,moderada,mojada,1020,0,132.0,12.4,False,False,False,14,False,8,214,Precaución
11.0,99,10.9,2304,niebla,1.6,165,45,9.4,-5.4,14.2,100,cubierto,ninguna,mojada,1001,0,-480.0,10.4,False,False,False,18,False,9,261,Precaución
26.4,33,14.8,9630,despejado,0.0,203,135,13.7,5.5,20.7,11701,despejado,leve,seca,1014,500,1988.0,14.0,False,False,False,23,True,5,135,Seguro
18.3,67,7.9,8316,nublado,0.9,181,0,0.1,-7.9,11.1,2468,dispersas,leve,seca,1016,0,396.0,12.3,False,False,False,16,False,12,336,Seguro
12.6,73,17.2,5957,lluvia_ligera,7.3,342,225,15.3,-7.8,25.8,1350,nublado,leve,humeda,1011,0,-288.0,9.8,False,False,False,23,True,12,338,Precaución
11.0,75,36.6,4355,granizo,21.3,60,315,35.4,-9.5,43.9,1597,cubierto,severa,mojada,1014,1000,760.0,6.4,False,True,True,1,True,5,149,Peligro
25.4,38,13.5,8052,despejado,0.0,304,180,11.2,-7.5,17.6,12933,despejado,leve,seca,1030,500,1868.0,19.6,False,False,False,3,True,8,224,Seguro
15.9,73,6.7,7441,nublado,0.9,68,225,2.6,-6.2,7.4,2918,dispersas,leve,seca,1018,1000,1348.0,11.9,False,False,False,22,True,10,289,Seguro
-4.7,93,11.4,3185,nieve,10.6,126,45,11.3,1.8,17.1,631,cubierto,moderada,contaminada,1004,1000,-1124.0,-5.7,False,False,False,11,False,6,158,Peligro
-4.5,80,33.1,3389,nieve,11.9,211,315,32.1,-8.0,46.3,658,cubierto,moderada,nevada,1016,2500,760.0,-7.2,False,False,False,15,False,12,339,Peligro
20.5,83,28.4,2263,granizo,20.9,126,315,4.4,-28.1,34.1,720,cubierto,severa,contaminada,1003,500,1280.0,16.0,False,True,False,21,True,6,163,Peligro
19.5,50,10.2,9678,despejado,0.0,109,315,4.5,-9.2,12.2,5507,despejado,leve,seca,1030,500,1160.0,10.1,False,False,False,17,False,1,5,Seguro
20.1,39,2.1,9816,despejado,0.0,287,0,2.0,0.6,2.9,7596,despejado,ninguna,seca,1014,1000,1852.0,9.6,False,False,False,9,False,9,258,Seguro
23.2,43,10.3,9044,despejado,0.0,43,45,0.4,10.3,12.4,6154,despejado,leve,seca,1018,0,984.0,8.5,False,False,False,21,True,10,297,Seguro
26.1,29,7.7,8563,despejado,0.0,60,270,3.8,-6.7,11.6,14401,despejado,ninguna,seca,1019,2000,3812.0,13.3,False,False,False,18,False,6,153,Seguro
13.0,72,31.3,2145,granizo,26.1,88,180,31.3,-1.1,40.7,1662,cubierto,severa,contaminada,1018,2000,2240.0,10.1,False,True,False,3,True,8,219,Peligro
14.4,97,1.6,1442,niebla,0.8,121,0,1.4,-0.8,1.9,457,cubierto,ninguna,humeda,1019,2500,3028.0,13.1,False,False,False,17,False,1,25,Precaución
15.9,32,3.7,9152,despejado,0.0,256,180,3.6,0.9,4.4,6139,despejado,ninguna,seca,1025,2500,3208.0,6.9,False,False,False,13,False,8,221,Seguro
16.7,66,12.7,8491,nublado,1.6,165,0,3.3,-12.3,16.5,3494,dispersas,ninguna,humeda,1005,2500,3304.0,4.3,False,False,False,20,False,8,223,Seguro
15.4,78,27.6,1857,granizo,13.7,45,135,27.6,0.0,35.9,1419,cubierto,severa,contaminada,1019,2500,3148.0,11.0,False,True,True,12,False,1,7,Peligro
27.3,57,16.3,8352,nublado,1.3,310,315,1.4,16.2,22.8,3212,dispersas,leve,seca,1016,2000,3956.0,19.1,False,False,False,6,False,10,295,Seguro
10.9,94,0.1,2052,niebla,0.6,353,315,0.1,0.1,0.1,120,cubierto,ninguna,humeda,1008,0,-492.0,9.8,False,False,False,5,True,5,139,Precaución
23.7,50,22.4,8007,nublado,0.1,90,225,15.8,-15.8,31.4,3849,dispersas,leve,humeda,1016,0,1044.0,17.8,False,False,False,1,True,7,207,Precaución
13.0,73,11.8,6447,nublado,0.5,93,45,8.8,7.9,15.3,2279,nublado,ninguna,humeda,1002,2000,2240.0,8.6,False,False,False,17,False,2,51,Seguro
16.8,76,20.9,3058,lluvia_ligera,4.9,163,45,18.5,-9.8,25.1,1180,cubierto,moderada,humeda,1016,1000,1456.0,13.3,False,False,False,12,False,4,119,Precaución
12.0,96,10.0,1702,niebla,1.3,21,45,4.1,9.1,12.0,381,cubierto,ninguna,humeda,1013,2000,2120.0,11.2,False,False,False,9,False,9,253,Precaución
5.6,93,42.7,1373,lluvia_fuerte,11.6,159,270,39.9,-15.3,64.1,321,cubierto,moderada,mojada,981,500,-508.0,4.5,True,False,True,13,False,8,214,Peligro
4.1,82,12.2,3720,nieve,6.6,94,45,9.2,8.0,14.6,640,cubierto,leve,nevada,1012,2000,1172.0,0.0,False,False,False,4,True,11,310,Precaución
16.3,31,5.9,9530,despejado,0.0,300,45,5.7,-1.5,8.9,8718,despejado,leve,seca,1019,1000,1396.0,5.6,False,False,False,8,False,7,187,Seguro
11.0,86,44.4,3655,granizo,12.8,329,315,10.7,43.1,48.8,763,cubierto,severa,mojada,1017,1000,760.0,8.8,False,True,False,16,False,1,26,Peligro
19.3,74,16.1,3388,lluvia_ligera,6.3,307,0,12.9,9.7,20.9,1304,nublado,leve,humeda,1010,0,516.0,16.1,False,False,False,13,False,6,167,Precaución
18.1,60,6.5,6798,nublado,0.1,183,0,0.3,-6.5,7.2,1788,nublado,leve,humeda,1009,2000,2852.0,5.5,False,False,False,1,True,2,30,Seguro
16.5,84,32.0,1997,granizo,27.4,306,135,5.0,-31.6,38.4,1442,cubierto,severa,contaminada,1010,1000,1420.0,12.2,False,True,True,0,True,10,278,Peligro
29.8,37,2.6,8378,despejado,0.0,241,0,2.3,-1.3,3.9,6497,despejado,ninguna,seca,1030,500,2396.0,18.5,False,False,False,14,False,9,254,Seguro
10.3,91,50.1,2919,tormenta,25.8,189,180,7.8,49.5,75.2,435,cubierto,severa,contaminada,1003,2500,2536.0,9.5,False,True,True,19,False,5,131,Peligro
20.3,48,2.0,9462,despejado,0.0,51,315,2.0,-0.2,2.4,5921,despejado,ninguna,seca,1026,500,1256.0,10.0,False,False,False,6,False,8,218,Seguro
6.7,85,21.4,2769,lluvia_fuerte,16.3,178,0,0.7,-21.4,30.0,342,cubierto,severa,mojada,997,1000,244.0,4.1,True,False,True,12,False,4,97,Peligro
17.4,87,17.1,6252,lluvia_ligera,3.1,220,0,11.0,-13.1,23.9,2358,cubierto,leve,humeda,1015,500,908.0,14.8,False,False,False,19,False,11,301,Seguro
14.5,92,1.7,1197,niebla,2.0,168,225,1.4,0.9,2.4,711,cubierto,ninguna,humeda,1010,2500,3040.0,14.3,False,False,False,20,False,11,314,Precaución
13.9,74,16.3,6226,lluvia_ligera,4.6,280,225,13.4,9.3,17.9,853,nublado,leve,mojada,1020,0,-132.0,10.8,False,False,False,10,False,5,140,Precaución
14.6,89,16.9,4510,lluvia_ligera,7.8,27,225,5.2,-16.1,20.3,1860,nublado,leve,humeda,1006,500,572.0,10.2,False,False,False,10,False,4,97,Seguro
5.0,100,9.0,847,niebla,0.8,230,180,6.9,5.8,11.7,528,cubierto,ninguna,humeda,1014,1000,40.0,3.4,True,False,False,0,True,7,185,Precaución
15.5,50,7.3,6863,nublado,0.1,42,45,0.4,7.3,8.8,3237,nublado,leve,seca,1020,2000,2540.0,5.5,False,False,False,21,True,1,15,Seguro
17.6,73,12.7,5004,lluvia_ligera,5.2,252,135,11.3,-5.8,16.5,1717,nublado,leve,humeda,1017,0,312.0,13.0,False,False,False,17,False,6,163,Seguro
11.4,74,18.0,3151,lluvia_ligera,2.5,271,0,18.0,0.3,21.6,1535,cubierto,leve,mojada,1019,2500,2668.0,6.9,False,False,False,2,True,3,70,Precaución
3.4,93,12.0,3118,nieve,9.5,276,135,7.6,-9.3,13.2,641,cubierto,moderada,nevada,1009,1000,-152.0,2.6,True,False,True,11,False,2,35,Peligro
28.0,58,21.7,6668,nublado,0.5,269,0,21.7,-0.4,26.0,2172,nublado,ninguna,seca,1003,500,2180.0,20.1,False,False,False,4,True,4,93,Precaución
12.1,81,17.5,4896,lluvia_ligera,6.2,198,315,15.6,-7.9,21.0,987,nublado,leve,humeda,1010,1000,892.0,9.3,False,False,False,0,True,7,197,Precaución
9.0,94,7.9,1852,niebla,0.8,285,0,7.6,2.0,8.7,391,cubierto,ninguna,humeda,1007,2000,1760.0,8.8,True,False,False,20,False,11,307,Precaución
13.2,75,35.7,3481,granizo,14.6,333,225,34.0,-11.0,50.0,1732,cubierto,severa,mojada,1000,2000,2264.0,8.3,False,True,True,22,True,10,296,Peligro
2.7,82,21.5,1635,nieve,9.1,214,90,17.8,-12.0,25.8,1884,cubierto,leve,nevada,1002,0,-1476.0,-1.1,False,False,False,14,False,11,307,Peligro
34.1,41,3.8,8974,despejado,0.0,61,270,1.8,-3.3,5.7,13235,despejado,ninguna,seca,1018,500,2912.0,26.6,False,False,False,22,True,10,297,Seguro
10.6,93,2.3,905,niebla,1.7,303,225,2.2,0.5,3.2,216,cubierto,ninguna,mojada,1011,1000,712.0,8.8,False,False,False,19,False,12,350,Precaución
20.9,52,12.8,9551,despejado,0.0,8,270,12.7,-1.8,15.4,11907,despejado,leve,seca,1012,1000,1948.0,10.9,False,False,False,0,True,2,37,Seguro
26.6,54,19.1,7600,nublado,0.1,270,270,0.0,19.1,24.8,1528,dispersas,leve,seca,1010,2000,3872.0,15.0,False,False,False,11,False,4,98,Seguro
26.9,49,3.3,9263,despejado,0.0,60,270,1.6,-2.9,4.6,11216,despejado,leve,seca,1017,2000,3908.0,16.0,False,False,False,14,False,11,320,Seguro
27.8,73,21.0,8592,nublado,0.5,26,180,9.2,-18.9,31.5,1779,dispersas,leve,humeda,1019,0,1536.0,25.6,False,False,False,7,False,5,130,Seguro
22.2,67,17.8,6758,nublado,1.8,268,90,0.6,-17.8,26.7,2501,dispersas,leve,seca,1002,500,1484.0,15.5,False,False,False,4,True,5,136,Seguro
17.0,87,48.4,3746,granizo,18.9,233,225,6.7,47.9,62.9,1928,cubierto,severa,mojada,1020,2500,3340.0,14.1,False,True,False,11,False,9,247,Peligro
18.3,35,15.7,8986,despejado,0.0,54,90,9.2,12.7,17.3,8162,despejado,ninguna,seca,1019,1000,1636.0,4.7,False,False,False,3,True,10,278,Seguro
16.4,92,0.1,1881,niebla,0.0,97,0,0.1,-0.0,0.1,196,cubierto,ninguna,mojada,1018,0,168.0,16.2,False,False,False,5,True,10,270,Precaución
19.3,29,8.7,8130,despejado,0.0,127,90,5.2,6.9,11.3,5238,despejado,ninguna,seca,1023,500,1136.0,8.3,False,False,False,23,True,12,355,Seguro
9.8,85,18.1,6994,lluvia_ligera,7.3,200,315,16.4,-7.6,19.9,1930,cubierto,leve,humeda,1008,2500,2476.0,5.8,False,False,False,11,False,8,236,Precaución
21.5,77,16.5,5019,lluvia_ligera,2.9,334,225,15.6,-5.4,24.8,1391,cubierto,leve,humeda,1001,2000,3260.0,16.7,False,False,False,11,False,6,161,Precaución
22.8,55,3.3,8096,despejado,0.0,329,90,2.8,-1.7,4.3,6864,despejado,ninguna,seca,1023,2000,3416.0,14.3,False,False,False,21,True,12,357,Seguro
